"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"274534582362185730","","","","","2012-11-30 15:25:19 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","RT @mvep_hr: U utorak, 4. 12. u 12 sati u Dr?avnoj rezidenciji u Visokoj, odr?at ?e se ?etvrti sastanak Rogi? - Arhar http://t.co/LYWBVMEG","http://ow.ly/fIelT"
"274534161023381506","","474873203","","","2012-11-30 15:23:39 +0000","<a href=""http://beta.twitlonger.com"" rel=""nofollow"">TwitLonger Beta</a>","@kapitalactwitt U?injena su rastere?enja, ?to se ti?e poreza: radi se o mjerama za oporavak gospodarstva (cont) http://t.co/zWoXad0e","http://tl.gd/k6gtvr"
"274526662337626112","274500153174540290","27748116","","","2012-11-30 14:53:51 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@jovanoviczmaja Na ?to misli?? Vi?e informacija, upute i odgovori na pitanja o izradi dokumenata dostupni su na http://t.co/DIksYQ9j","http://ow.ly/fIczn"
"274523443603570690","","","","","2012-11-30 14:41:04 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Otvoren je natje?aj za stipendiranje djece hrvatskih #branitelji za akademsku godinu 2012/2013 http://t.co/KjeOD83L Rok je 28.12.","http://ow.ly/fIaFR"
"274486513113366528","274463459578609664","290545102","","","2012-11-30 12:14:19 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@zeljka8 Ovdje je priop?enje iz @MVEP_hr http://t.co/RQxhtn7H Ukoliko imate dodatnih pitanja, javite im se. Hvala.","http://ow.ly/fHUbV"
"274486072283643904","274484908225880064","79711641","","","2012-11-30 12:12:33 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@sjosimov Drago nam je to ?uti :) Ukoliko trebate savjet ili bilo ?to - tu smo. cc @_ExecutiveGroup #PRilika2012"
"274484815464636416","274483280219340800","20969780","","","2012-11-30 12:07:34 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@emanuelblagonic @BarbaR_ZD Ministar Lini? odmah je ju?er dao izjavu:  http://t.co/jZrZYwcb","http://ow.ly/fHTAd"
"274483091010113536","274479739891224576","79711641","","","2012-11-30 12:00:43 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@sjosimov Hvala na podr?ci! Zar nas netko spominje? :) #PRilika2012"
"274476879564640257","","","","","2012-11-30 11:36:02 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","""RH sad ima 50% spremnih projekata, a ?eli li povu?i maksimum iz #EUfondovi u idu?ih 7mj. trebali bi imati 150%""- Gr?i? http://t.co/qvdPe0Ap","http://ow.ly/fHQQN"
"274459372149694464","274458843201806336","25321266","","","2012-11-30 10:26:28 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Odgovore na pitanja koje ste postavili ministru #mzos objavit ?emo na YT-u RT @nedeljko @LidijaKralj Kako ?e biti objavljeni odgovori?"
"274458833852702721","","451552319","","","2012-11-30 10:24:19 +0000","<a href=""http://beta.twitlonger.com"" rel=""nofollow"">TwitLonger Beta</a>","@hnice01 Trudimo se odgovoriti na sva pitanja, isprike ako smo koje previdjeli. Promjene su nu?ne. Normalan, (cont) http://t.co/GI8S5cTQ","http://tl.gd/k6d1td"
"274457873445175296","","","","","2012-11-30 10:20:30 +0000","<a href=""http://beta.twitlonger.com"" rel=""nofollow"">TwitLonger Beta</a>",". @vrbanbarbara @tvrtkobarun @vkosalec O zdravstvenom odgoju #nepomireni: ?Najve?e istra?ivanje koje mi je (cont) http://t.co/Rg4Zulr7","http://tl.gd/k6d0p1"
"274457163190124545","","105580379","","","2012-11-30 10:17:41 +0000","<a href=""http://beta.twitlonger.com"" rel=""nofollow"">TwitLonger Beta</a>","@mag_galerija Broj zaposlenih u javnom sektoru ?iji se dohodak ispla?uje na teret prora?una u odnosu na 30. (cont) http://t.co/zQuQ8k6C","http://tl.gd/k6cvta"
"274455500802883584","","","","","2012-11-30 10:11:05 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[FOTO] Ministar Jovanovi? upravo odgovara na pitanja @LidijaKralj i @nedeljko http://t.co/hqg7gE3a Hvala svima na pitanjima! #mzos","http://ow.ly/i/1bAPG"
"274449987616772096","","","","","2012-11-30 09:49:10 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Danas u 12h je sastanak pregovara?kih odbora Vlade i sindikata javnih slu?bi http://t.co/IZjDYyPw #politikahr","http://ow.ly/fHH7c"
"274446014289686529","","38003542","","","2012-11-30 09:33:23 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@tvrtkobarun @evilworks69 @kristinaKukolja Pro?itajte @MVEP_hr priop?enje i obratite se njima za dodatna pitanja: http://t.co/0ymbfeXZ","http://ow.ly/fHFM8"
"274445030163353602","","169059587","","","2012-11-30 09:29:28 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@bagijaner @viborc @tvitIT Mo?emo vas samo uputiti da pro?itate @MVEP_hr priop?enje i obratite im se za pitanja http://t.co/OX6hOoDB","http://ow.ly/fHEVR"
"274444699752878081","","393276331","","","2012-11-30 09:28:10 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@friedrich69 @mbajkusa @dbagic Mo?emo vas samo uputiti da pro?itate @mvep_hr priop?enje i obratite im se za pitanja http://t.co/OX6hOoDB","http://ow.ly/fHEVR"
"274434434818772992","","","","","2012-11-30 08:47:22 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Tvitera?i, tko je na konferenciji 'Financijsko upravljanje i prakti?ni aspekti pristupanja #EU'? http://t.co/oX7uZ8sA","http://ow.ly/fHCeK"
"274244605766144001","274242618962087937","38003542","","","2012-11-29 20:13:03 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@tvrtkobarun #mzos je reagirao na odre?ene neistine u vezi zdravstvenog odgoja. Mo?e? h pro?itati na: http://t.co/J1R99Nsb","http://ow.ly/fGQxY"
"274242659692974080","","","","","2012-11-29 20:05:19 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Sutra u 12 sati odr?at ?e se sastanak Pregovara?kih odbora Vlade i sindikata javnih slu?bi. Vi?e: http://t.co/D8v3WCKX #politikahr #TKU","http://ow.ly/fGLh9"
"274240570631811072","274239943637884930","38003542","","","2012-11-29 19:57:01 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@tvrtkobarun Teme zdravstvenog odgoja integrirane su u postoje?e ?kolske predmete, to nije zaseban predmet. Vi?e na: http://t.co/5BNKtwQG","http://ow.ly/fGOBR"
"274237731394158593","274236907620298752","21810420","","","2012-11-29 19:45:44 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@panonski Svi dokumenti sa sjednica Vlade dostupni su na webu, a tra?eni je na: http://t.co/Iluu5v6X","http://ow.ly/fGNex"
"274236197449113601","","","","","2012-11-29 19:39:39 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[YT] Snimka dana?nje sjednice: http://t.co/rFg9gcl8 ""Zakon o parni?nom postupku usmjeren na skra?ivanje postupka pred sudovima."" #politikahr","http://ow.ly/fGMBM"
"274229769317527552","","56055100","","","2012-11-29 19:14:06 +0000","<a href=""http://beta.twitlonger.com"" rel=""nofollow"">TwitLonger Beta</a>","@malimujo @kucilooro Ovim Nacrtom stvoreni su zakonski preduvjeti za objavu Jedinstvenog registra hrvatskih (cont) http://t.co/ic4kORG3","http://tl.gd/k66vru"
"274229135923089409","","900330211","","","2012-11-29 19:11:35 +0000","<a href=""http://beta.twitlonger.com"" rel=""nofollow"">TwitLonger Beta</a>","@studioxxl1 Na prvom VladaUP-u u velja?i govorilo se o informatizaciji uprave. Svjesni smo kako IT tehnologijom (cont) http://t.co/5lyXlk6t","http://tl.gd/k66vhs"
"274214619239813120","","","","","2012-11-29 18:13:54 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[Izjava] Ministar Slavko Lini? o promjeni trenda kreditnog rejtinga: ""Od Vlade se o?ekuju daljnji zahvati."" http://t.co/hkYYkXYW #politikahr","http://ow.ly/fGCpA"
"274212681630752768","274203604477431809","923505930","","","2012-11-29 18:06:12 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@domacinski Ministar je u nekoliko navrata govorio o toj temi. Obavijestit ?emo te o eventualnim novim informacijama."
"274208466950819840","274196910921904129","132985799","","","2012-11-29 17:49:27 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@shannon_100 Naravno, radilo se o jednodnevnom ?trajku. /cc @evilworks69"
"274186127798317056","","760737967","","","2012-11-29 16:20:41 +0000","<a href=""http://beta.twitlonger.com"" rel=""nofollow"">TwitLonger Beta</a>","@mario64363234  ""Na nadle?nim institucijama je da pokrenu eventualne progone onih koji nisu smjeli biti u (cont) http://t.co/sd7pQ85I","http://tl.gd/k65qfn"
"274181971167555584","","","","","2012-11-29 16:04:10 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[PITAJTE] O e-upisima i kriterijima za upis u srednje ?kole, odgovarat ?e ministar Jovanovi?! Koristite #mzos http://t.co/wO6Awz9u","http://ow.ly/fGjeH"
"274181009409466368","274177808480231424","33646965","","","2012-11-29 16:00:21 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@ivanderanja Na Twitteru su ve? @NESTALIhr - tvitaju o nestalima za kojima MUP traga. Otvoreni smo za nove ideje. :)"
"274169741902503936","274167876506750976","56055100","","","2012-11-29 15:15:34 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@malimujo Ministar Lini? dat ?e komentar na tu temu u 17 sati."
"274169353073737728","","","","","2012-11-29 15:14:02 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","?lanice @EU nisu postigle zajedni?ki stav vezan uz glasanje o rezoluciji u @UN te ?e Hrvatska biti suzdr?ana http://t.co/1SSSGz1S #Palestina","http://ow.ly/fG9VL"
"274154609268912129","","","","","2012-11-29 14:15:27 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Bravo za na?u tvitera?icu! RT @lidijakralj: Pozitivan ?ok-prijedlog za imenovanje u Nac. vije?e za odgoj i #obrazovanje http://t.co/SRapWhyZ","http://vlada.hr/hr/naslovnica/priopcenja_za_javnost/2012/studeni/priopcenje_sa_zatvorenog_dijela_64_sjednice_vlade_republike_hrvatske"
"274148273105805312","","","","","2012-11-29 13:50:16 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Priop?enje sa zatvorenog dijela sjednice #vladarh http://t.co/7lgMv168","http://ow.ly/fFYEs"
"274145767084675073","","","","","2012-11-29 13:40:18 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","RH dobila svog promicatelja digitalnog dru?tva - Darko Pari? novi je ""digitalni ?ampion"" http://t.co/FOtu7NdR #DigitalChampions #Croatia","http://ow.ly/fFYq9"
"274129441641345025","274106445040074752","454767568","","","2012-11-29 12:35:26 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@roksrakar Danas je finaliziran zaklju?ak kojim Min. obrane samo dostavlja izvje??e predsjedniku Vlade o izvr?enoj rotaciji. Na to misli??"
"274126544992092160","","","","","2012-11-29 12:23:56 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","#Croatia got its first #DigitalChampion - Darko Pari? /@DigitalAgendaEU #DigitalChampions #eAccessibility"
"274123049366876160","","","","","2012-11-29 12:10:02 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[FOTO] ""Ne mo?emo imati vi?e sudova nego bolnica."" Miljeni? o izmjenama zakona koji imaju cilj u?inkovito #pravosudje http://t.co/AjWB2rmg","http://ow.ly/i/1bkyw"
"274119881706840064","","","","","2012-11-29 11:57:27 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[FOTO] Miljeni? novinarima o Zakonu o parni?nom postupku: Izmjenama smanjujemo tro?kove i uvodimo procesnu disciplinu http://t.co/VazJiuIS","http://ow.ly/i/1bkrj"
"274106477503983616","","","","","2012-11-29 11:04:11 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[PITAJTE] O e-upisima i kriterijima za upis u srednje ?kole, odgovarat ?e ministar Jovanovi?! Koristite #mzos http://t.co/NXx7lbJl","http://ow.ly/fDCmT"
"274095004308357120","","","","","2012-11-29 10:18:36 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Lini?: Pove?anje iznosa minimalne tro?arine na cigarete s 375kn za 1000 komada na 486kn za 1000 komada Vi?e: http://t.co/FFAomqBG","http://ow.ly/fFHiN"
"274093483768307713","","","","","2012-11-29 10:12:33 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Opa?i? o postupanju u slu?aju seksualnog nasilja: Nedopustivo iznositi informacije i javno traumatizirati ?rtve http://t.co/gTADUpc6","http://ow.ly/fFGU6"
"274091407013191680","274090617947176962","36023434","","","2012-11-29 10:04:18 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@domagojpa Ako mo?emo zamoliti, javi nam da li su i kada odgovorili. :)"
"274091032877076480","","","","","2012-11-29 10:02:49 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[STRATEGIJA] Razvoj pravosu?a - usvajanje najvi?ih #EU standarda kroz 5 osnovnih podru?ja http://t.co/ilsvGcds","http://ow.ly/fFG59"
"274089246661435393","274084741999902720","36023434","","","2012-11-29 09:55:43 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@domagojpa Upit po?alji na fiskalizacija@porezna-uprava.hr Mo?e? Vi?e: http://t.co/mUdjPzpT","http://ow.ly/fFFB5"
"274088634787979266","274086038631235584","454767568","","","2012-11-29 09:53:17 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@roksrakar Sad su na 30. Podi?u se online, treba ne?to vremena. Bit ?e za ?as."
"274085575227764736","","","","","2012-11-29 09:41:08 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Miljeni?: Kroz sustav probacije provodi se sustav izvr?enja sankcija van zatvora. ?iri se mogu?nost rada za op?e dobro http://t.co/FmNUOCuF","http://ow.ly/fFErI"
"274084450026004480","274083026529554432","36023434","","","2012-11-29 09:36:39 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@domagojpa Za porezne obveze ?esto preusmjeravamo na Poreznu upravu. Jesi li se tamo raspitao? http://t.co/oYI2QwT3","http://ow.ly/fFE5l"
"274083595134590978","","","","","2012-11-29 09:33:15 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Sjednica #vladarh u?ivo na http://t.co/cfM9djvX Miljeni? poja?njava promjene zakona za 'mini reformu' sudstva u RH. http://t.co/4PPJiTgr","http://ow.ly/fFDMs","http://ow.ly/fFDVa"
"274082666092056576","274081125557760000","34696167","","","2012-11-29 09:29:34 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@nandinoloncar @oleg_frgacic @borislicina @DomagojPa @marcec Tvitali http://t.co/2VBXPUYj http://t.co/58BxMljv Vi?e http://t.co/NOTdc3F8","http://ow.ly/fFDmt","http://ow.ly/fFDqU","http://ow.ly/fFDCw"
"274080638540345345","","","","","2012-11-29 09:21:31 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Parni?ki postupak: Rokovi za objavu i otpremu presude (max 45dana), zabrana vi?ekratnog ukidanja 1stupanjskih odluka... http://t.co/uR8rQeJZ","http://ow.ly/fFC0L"
"274080344406368256","","","","","2012-11-29 09:20:20 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Zak. o parni?nom postupku: Skra?ivanje procesa (npr. ograni?enje izno?enja novota u sporovima male vrijednosti) http://t.co/eSJ5dZ3z","http://ow.ly/fFCYu"
"274079898312790018","","","","","2012-11-29 09:18:34 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Za?tita na radu:Mjere za zdravlje i sigurnost.Prilagodba uvjeta i mjesta rada trudnica, radnica koje su rodile ili doje http://t.co/uP5B2cOj","http://ow.ly/fFCT4"
"274079460582641664","","","","","2012-11-29 09:16:50 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Opa?i?: Zakon o dadiljama - zakonito obavljanje djelatnosti - ve?i izbor za roditelje, regulirana skrb za djecu http://t.co/qK4Kg2Dx","http://ow.ly/fFAQi"
"274079365279645696","","","","","2012-11-29 09:16:27 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[FOTO] Zakon o koncesijama: ?vr??e kontrole nad projektima i kontrola realizacije. O?ekujemo bolja prihodovanja http://t.co/Qc242dCu","http://ow.ly/i/1biWL"
"274077276918919168","","","","","2012-11-29 09:08:09 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[VIDEOPRIJENOS] Po?ela 64. sjednica #vladarh http://t.co/BfdiswNz Dnevni red: http://t.co/zK41KSCb Tvitera?i tko prati?","http://ow.ly/fFAnv","http://ow.ly/fFAi5"
"274074991518158848","274070989380390913","79245157","","","2012-11-29 08:59:04 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@tomislavmamic Istina, zajednice su razli?ite kao i sama priroda tih mre?a. Zna se i na fejsu na?i konstruktivnih diskusija."
"274073371510177792","","","274073077908910080","942476346","2012-11-29 08:52:38 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","RT @bglavasevic: Objavljen natje?aj za stipendije djeci branitelja za 2012./2013. Spread the word http://t.co/lOBX0Djf  @branitelji @VladaRH","http://goo.gl/A3vPd"
"274069383792451584","","","","","2012-11-29 08:36:47 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Od 10h sjednica #vladarh: Zak. o dadiljama, za?tita na radu, Zak. o sudovima, strategija pravosu?a http://t.co/e55IP9YN","http://ow.ly/fFA4z"
"274067044826222592","274060926016159744","80529673","","","2012-11-29 08:27:30 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@toncilucin Dnevni red: http://t.co/aJT3dQrr Uskoro i materijali!","http://ow.ly/fFzBX"
"274066233438138368","274062187939635200","150989576","","","2012-11-29 08:24:16 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@tinahrvatska @buffy10 Hvala na fotografijama, pokazat ?emo ih ministru."
"274065137063821312","274062447021809664","171616979","","","2012-11-29 08:19:55 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@zagi988 Pridr?avaju se naputaka #mzos-a http://t.co/h8v9s2do Ne ?ini se da vam je lo?e. :)","http://ow.ly/fFzbS"
"274064538750550016","","","","","2012-11-29 08:17:32 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[FOTO] Od 10h sjednica #vladarh, ?ak 46. to?aka http://t.co/zWhbMaTs Dnevni red: http://t.co/yIi1PTmi #politikahr","http://ow.ly/i/1biuV","http://ow.ly/fFz4G"
"273887085071581184","273886729549774849","31128519","","","2012-11-28 20:32:24 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@mbajkusa Hmm, hajde u dm, pa ?emo ne?to skombinirati ;)"
"273886978175553536","273886730141179904","251106033","","","2012-11-28 20:31:58 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@markoscouse Pitanja o e-upisima i kriterijima za upis u S?. Vidi: http://t.co/NXx7lbJl I koristi hashtag #mzos.","http://ow.ly/fDCmT"
"273886338594521088","273885463427813377","31128519","","","2012-11-28 20:29:26 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Naravno da da! :) RT @mbajkusa Postavii pitanje ministru ili ne. Hm. #mzos"
"273884711460429824","","","","","2012-11-28 20:22:58 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Kako se upisati u srednju preko interneta? Rasprava o kriterijima za upis je u tijeku. Tvitera?i, postavite pitanje ministru! Hashtag: #mzos"
"273884000307802112","273882077735288833","134758986","","","2012-11-28 20:20:08 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@riapostol Pro?itao priop?enje? http://t.co/ECvWGeJ9 Uklju?io se u neku od #javnarasprava? http://t.co/cXfY8A5O Ima? pitanje za ministra?","http://ow.ly/fEN4g","http://ow.ly/fENbT"
"273877368488214528","273871879796822016","257092706","","","2012-11-28 19:53:47 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@dora031 Ukoliko te zanima vi?e, pro?itaj i: http://t.co/CzvTxWMI #mzos Hvala ?to si nam se javila :)","http://ow.ly/fEK5q"
"273877270605733889","273871879796822016","257092706","","","2012-11-28 19:53:24 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@dora031 ""Sindikati imaju pravo na ?trajk, ali djeca imaju pravo na nastavu. Sutra treba do?i normalno u ?kolu."", rekao je danas ministar."
"273864741632503808","","","","","2012-11-28 19:03:37 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Sutra na sjednici Vlade: Zakon o dadiljama, Zakon o za?titi na radu, Zakon o koncesijama. Dnevni red: http://t.co/K8VKdzMm #politikahr","http://ow.ly/fEDG3"
"273857662628810752","","50345655","","","2012-11-28 18:35:29 +0000","<a href=""http://beta.twitlonger.com"" rel=""nofollow"">TwitLonger Beta</a>","@hrvoyay Iz Nacrta prijedloga zakona o #PorezNN: 

Fiskalna vrijednost nekretnine je vrijednost nekretnine koja (cont) http://t.co/EbR3PhwZ","http://tl.gd/k5rr8v"
"273856391431741440","","216657141","","","2012-11-28 18:30:26 +0000","<a href=""http://beta.twitlonger.com"" rel=""nofollow"">TwitLonger Beta</a>","@vtarczay @hgradeca Poruka je da se uvodi reda, jer reda mora ga biti. http://t.co/pSUpWB3k Ministar Vrdoljak (cont) http://t.co/C2ttC658","http://ow.ly/fEzYm","http://tl.gd/k5rqf8"
"273849908719677441","","","","","2012-11-28 18:04:40 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[PITANJA] Ministar Jovanovi? odgovarat ?e na va?a pitanja o e-upisima i kriterijima za upis u S?! Koristite #mzos http://t.co/NXx7lbJl","http://ow.ly/fDCmT"
"273848371540803584","","50345655","","","2012-11-28 17:58:34 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@hrvoyay @ce60 @lijenihinko @Panonski Min. #financije objavilo Nacrt prijedloga zakona o #PorezNN. Uklju?ite se: http://t.co/q7cIqNKC","http://ow.ly/fEoOF"
"273835338118606848","273831900047609857","182355012","","","2012-11-28 17:06:46 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@therobert1 Hvala ti na prijedlogu, proslijedit ?emo u #mzos. Ima? li koje konkretno pitanje za ministra mo?da? :)"
"273835165342654465","","314308769","","","2012-11-28 17:06:05 +0000","<a href=""http://beta.twitlonger.com"" rel=""nofollow"">TwitLonger Beta</a>","@hgradeca Na koji na?in? Osoba koja je bespravno gradila ?mali objekt?, za pretpostaviti je da je na neki (cont) http://t.co/W7lkpcLQ","http://tl.gd/k5r9el"
