"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"282497038178983936","","","","","2012-12-22 14:45:17 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Rak mo?e biti izlje?iv ako se otkrije rano! Nemojte ?ekati i odazovite se na preventivne preglede: http://t.co/IJRkmuox #zdravlje","http://ow.ly/gjhwV"
"282487274002866177","","","282482371054424065","420200646","2012-12-22 14:06:29 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @IvaCigrovskij: #zet autobusi s naljepnicama za preventivne preglede i rano otkrivanje raka #thumbsup @VladaRH #zdravlje"
"282478302738923520","","","","","2012-12-22 13:30:50 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Zanimaju vas doneseni zakoni, mjere i podaci iz #MFIN za 2012. godinu? Pogledajte izvje??e o radu: http://t.co/gy3h4PQ2 #politikahr","http://ow.ly/gjcu3"
"282463099649396736","","","","","2012-12-22 12:30:25 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Ministar Hajda? Don?i? predstavio Program restrukturiranja Hrvatske po?te. Pogledajte prezentaciju na: http://t.co/iOVtwzoc #politikahr","http://ow.ly/gjcdv"
"282459647921778688","282459361207529475","950820086","","","2012-12-22 12:16:42 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@markojurci Slobodno se uklju?i u savjetovanje i daj svoj doprinos. :)"
"282446004203171840","","","","","2012-12-22 11:22:29 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Predstavljena je studija o financiranju sporta - temelj za uvo?enje reda u sport. Preuzmite ju na: http://t.co/gFys9oqQ #mzos","http://ow.ly/gja8l"
"282433355990061056","","","","","2012-12-22 10:32:14 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Jeste li ?lan/ica neke udruge? Uklju?ite se u #javnarasprava o Zakonu o udrugama: http://t.co/1nCcH2SL Rok je 18.1.","http://ow.ly/gj8ce"
"282414079270862848","","","","","2012-12-22 09:15:38 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Gr?i?: Ogroman pomak u kori?tenju #EUfondovi - s 37,4% ugovorenih sredstava na po?etku 2012. do?li smo na 60% alokacije http://t.co/Dpj0dfVv","http://ow.ly/1QtmJn"
"282244813607280640","","","","","2012-12-21 22:03:02 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[FOTO] Hvala svima na pozivima i od nas! Svatko u sebi nosi ?lijek? kojim mo?e spasiti ne?iji ?ivot #ZelimZivot http://t.co/H1SlGdv9","http://ow.ly/i/1hE0u"
"282225706484781056","","","","","2012-12-21 20:47:06 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","RT @ninabojana: @VladaRH @dnevnikhr ljudi zovite pomozite @ZakladaAna :)) #Zelimzivot"
"282216284752605185","","","","","2012-12-21 20:09:40 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Sudjeluje i premijer Milanovi? MT @dnevnikhr Prvi set gostiju je za telefonom. ?ekamo va?e tvitove i pozive na 060 9000 #Zelimzivot"
"282199187976773633","282190025314164739","73237799","","","2012-12-21 19:01:44 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@veseli_hackeri Hvala za #FF, uzvra?amo :)"
"282191714100318208","","","","","2012-12-21 18:32:02 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Jeste li ve? posjetili bo?i?na doga?anja na Trgu? MRRFEU poziva na razgledavanje proizvoda oto?nih proizvo?a?a http://t.co/E5lSCEwf","http://ow.ly/gilSw"
"282185372505628673","","","","","2012-12-21 18:06:50 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Sudjeluje i premijer Milanovi? MT @ZakladaAna Pripreme za call centar u G. Kavani za ve?era?nji koncert u tijeku http://t.co/IE7W0wfT","http://fb.me/1b1wcKfDt"
"282161134616846337","282098479424229377","189478327","","","2012-12-21 16:30:31 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@franjoegri O ?emu se radi?"
"282154452054581248","","","","","2012-12-21 16:03:58 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","RT @hzz_hr @drMrsic danas predstavio novosti u mjerama aktivne politike zapo?ljavanja. Mjere kre?u od 15.1. http://t.co/qT8Co8sn #politikahr","http://ow.ly/ghRQr"
"282147016853843969","","","","","2012-12-21 15:34:25 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","#MUP Unutranja kontrola utvrdila: Bilo je prikrivanja dokumenata http://t.co/v6fNeRMG #politikahr","http://ow.ly/ghY4q"
"282107975546572801","282072428199428096","882467556","","","2012-12-21 12:59:17 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@cepodario Hvala ti na 'feedbacku'. Sla?emo se. /cc @gong_hr"
"282089787157016577","","","282061984457969664","246750632","2012-12-21 11:47:00 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","RT @GONG_hr: Osobe li?ene poslovne sposobnosti prvi ?e puta mo?i glasati na izborima! #izborihr #popisibiraca http://t.co/0F1Eykwy","http://twitter.com/GONG_hr/status/282061984457969664/photo/1"
"282059274576871424","282039543492907008","49710588","","","2012-12-21 09:45:46 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@tourettte Radi se o bazama iz MUP-a i MORH-a. Pa mo?da da tamo provjerite evidenciju?"
"282055316449935360","","","","","2012-12-21 09:30:02 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Kako su unaprije?ena prava manjina? Danas, obilje?avanje 10. obljetnice Ustavnog zakona o pravima nacionalnih manjina http://t.co/Yq3ufpSF","http://ow.ly/ghpqk"
"282038452395065344","","","","","2012-12-21 08:23:01 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Ministar Ostoji? danas ?e u 11h izvjestiti o nalazu kontrole #MUP oko navoda iz @novilisthr o pra?enju glavnog dr?. odvjetnika i novinara."
"281851002716565506","","","","","2012-12-20 19:58:10 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Ministar Ostoji? ?e sutra u 11h izvjestiti o nalazu kontrole #MUP oko navoda iz @novilisthr o pra?enju glavnog dr?. odvjetnika i novinara."
"281840289302315009","","","","","2012-12-20 19:15:35 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","?Vi?ak iz mog ormara drugima sre?u stvara? - policijski slu?benici PU Senj uklju?ili su se u projekt ?Pomo? u ku?i? http://t.co/Bn3oF6sl","http://ow.ly/ggzgw"
"281825312734576640","","","","","2012-12-20 18:16:05 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","""Slu?imo prirodi kako bi ona na najbolji na?in zauvijek slu?ila nama"" - Zmajlovi? udomio i dijelio smreke s Velebita http://t.co/M66WwJHy","http://ow.ly/ggq29"
"281822488755859456","281803770415939585","251106033","","","2012-12-20 18:04:51 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@markoscouse Stigao odgovor iz #mzos, vidi na Fejsu :)"
"281818707599163392","","","","","2012-12-20 17:49:50 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Gr?i?: Ogroman pomak u kori?tenju #EUfondovi - s 37,4% ugovorenih sredstava na po?etku 2012. do?li smo na 60% alokacije http://t.co/rf3K9cwO","http://ow.ly/ggoJ2"
"281809748066697216","","","","","2012-12-20 17:14:14 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Ministar Hajda? Don?i? predstavio Program restrukturiranja Hrvatske po?te. Pogledajte prezentaciju na: http://t.co/jq678UDC #politikahr","http://ow.ly/ggjJT"
"281803671510081538","281801273307721728","251106033","","","2012-12-20 16:50:05 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@markoscouse Proslijedili smo u #mzos, pa ti odgovorimo ?im se jave :)"
"281800903844065281","","","","","2012-12-20 16:39:05 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Sjednica Vlade: Dono?enjem dokumenta sa 108 zakona, 191 podzak. akta i 63 mjere dajemo jasan znak da smo spremni za #EU http://t.co/r4HJvw92","http://ow.ly/ggbRn"
"281784941354840064","","481313630","","","2012-12-20 15:35:39 +0000","<a href=""http://beta.twitlonger.com"" rel=""nofollow"">TwitLonger Beta</a>","@zoransabic Naravno, ve? na prvim sjednicama Vlade ukinute su brojne povlastice. 

Primjerice, broj dr?avnih (cont) http://t.co/ryrm9bHr","http://tl.gd/kdtffq"
"281777784932675584","281776633881448448","34696167","","","2012-12-20 15:07:13 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@nandinoloncar Ne bi imalo u?inka. Ponovimo ministra Lini?a: ""...ostaje pitanje da li netko ?eli da budemo demagozi..."" http://t.co/SyJlg0eD","http://ow.ly/gg1Gz"
"281776765012168705","","","","","2012-12-20 15:03:10 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@ivostojic @Zriha To je rekao i sam premijer: ""Gra?ani su podnijeli najve?i teret pove?anjem PDV-a, gubitkom posla..."" http://t.co/ocKCEQ29","http://ow.ly/gg1al"
"281776088672251906","281774508107497472","34696167","","","2012-12-20 15:00:29 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@nandinoloncar To je to?no. /@zriha"
"281775147898241024","281773300319932416","873976958","","","2012-12-20 14:56:45 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@norafora Odnosi se na obra?anje premijera zaposlenicima u Vladi. Za ove zaposlenike odricanja su uvjetovana novim kolektivnim ugovorima."
"281774886140116993","281771848738406400","85855414","","","2012-12-20 14:55:42 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@zriha @nordic_meerkat @tvuger Za sve. Za zaposlenike (dr?avne slu?benike) sa slike odricanja su uvjetovana novim kolektivnim ugovorima."
"281771538863235072","","","","","2012-12-20 14:42:24 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[FOTO] Milanovi? zaposlenicima: Ovo je bila godina odricanja, moramo biti realni jer ?emo jedino tako okrenuti na bolje http://t.co/XN6knlM3","http://ow.ly/i/1h3Yb"
"281761536589058048","281757715481653248","209472046","","","2012-12-20 14:02:39 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@igorzovko Dobra poanta. Hvala ti :)"
"281761348789100545","","609560853","","","2012-12-20 14:01:55 +0000","<a href=""http://beta.twitlonger.com"" rel=""nofollow"">TwitLonger Beta</a>","@marinvidjak Bojimo se da spomenuto izlazi iz djelokruga Vlade. Sabor bira i razrje?uje predsjednika, (cont) http://t.co/JX7QONS3","http://tl.gd/kdsdh3"
"281760798244749312","281736326661955584","442067302","","","2012-12-20 13:59:43 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@kucilooro Poruka je u oba slu?ajeva jasna - ?uvati ?ivo drvo."
"281759913888317440","281730751244931073","31398692","","","2012-12-20 13:56:12 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@_m_juric_ Vrlo rado, no radnici nacionalnog parka poklonit ?e ih gra?ankama i gra?anima u Zagrebu. Pamtimo. :)"
"281758057602637826","281721855600099328","33876997","","","2012-12-20 13:48:50 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@ce60 ?itamo, ?itamo. Ne brini."
"281757570023178240","281718575083958272","966629088","","","2012-12-20 13:46:54 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@leona_74 Naravno. Bilo kakve neregularnosti slobodno prijavite."
"281757247586041856","281703852632317954","209472046","","","2012-12-20 13:45:37 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@igorzovko U svemu umjereno. Nemojmo pretjerivati ;)"
"281757016110796801","","","","","2012-12-20 13:44:42 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Min. Don?i? na sastanku Vije?a ministara #EU o prometnim pravcima za financiranje u podru?ju prometne infrastrukture http://t.co/dKV286oi","http://ow.ly/gfRvg"
"281728821105942529","","","","","2012-12-20 11:52:39 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[FOTO] Jeste li na Jela?i?evom trgu u Zagrebu? Ove ?e mladice velebitske smreke uskoro prona?i udomitelje.  http://t.co/Y8ME1AYj #bozic","http://ow.ly/i/1h1jq"
"281703134848487424","281701333386551296","209472046","","","2012-12-20 10:10:35 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@igorzovko Mo?e, nemamo ni?ta protiv, ali za sada samo ?elimo udomiti mladicu smreke :)"
"281702650519625729","281700829382189056","311077078","","","2012-12-20 10:08:40 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@zeljo_vrgorac Mi uvijek nastupamo iz optimizma :)"
"281701752582053888","281685807713120257","212141750","","","2012-12-20 10:05:06 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@1hrvoje Ova Vlada - provodi se pregled financijskog i operativnog stanja zate?enog u ministarstvima, dr?avnim zavodima i javnim poduze?ima."
"281700706820423680","281683627039940611","209472046","","","2012-12-20 10:00:56 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@igorzovko To nije mogu?e, komunalije odre?uje lokalna samouprava. ;) http://t.co/EXwKUp1S","http://ow.ly/gfzzI"
"281699507694100481","281680406242267136","19511618","","","2012-12-20 09:56:11 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@ludy_cro Ovu kampanju radimo zajedno s vama. Svaki gra?anin ?e po ra?unu mo?i provjeriti ispravnost poslovanja i prijaviti ugostitelja."
"281697599843602432","281679435260899328","31128519","","","2012-12-20 09:48:36 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@mbajkusa Eto, eto sti?e... :)"
"281694491692396544","","","","","2012-12-20 09:36:15 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",".@GordanMaras: #GradZagreb i @minpo_hr utvrdili lokaciju za gradnju Regionalnog Centra za razvoj poduzetni?kih kompetencija za zemlje SEE"
"281690741162508288","","","","","2012-12-20 09:21:20 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Pusi?: Nastavljamo uskla?ivanje ne samo po pretpristupnom planu nego i novoj pravnoj ste?evini - pokazujemo da funkcioniramo kao ?lanica #EU"
"281689465976668161","","","","","2012-12-20 09:16:16 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[FOTO] Sa sjednice #vladarh http://t.co/0ZE2HBLh Pusi? o Programu za preuzimanje i provedbu pravne ste?evine #EU http://t.co/qOJN4sBD","http://ow.ly/i/1gZuH","http://ow.ly/gfwwX"
"281687653890547712","","","","","2012-12-20 09:09:04 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[U?IVO] 68. sjednica #vladarh http://t.co/X35sDZSl Prva to?ka: Program za preuzimanje i provedbu pravne ste?evine #EU","http://ow.ly/gfvD7"
"281685001509167104","281678067318009856","259374107","","","2012-12-20 08:58:32 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@nln3 @friedrich69 I neki od nas ne?e sti?i po smreku ali smo uvjereni kako ?e iste razveseliti mnoge Bitna je poruka - ?uvati ?ivo drvo! :)"
"281681122126077952","281678621192634368","42601966","","","2012-12-20 08:43:07 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@komiska Hvala ti! :)"
"281678300236107776","","","","","2012-12-20 08:31:54 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Koliko to?aka ima dana?nja sjednica #vladarh? 35! Kad po?inje? U 10 sati! Gdje je dnevni red? Evo ga: http://t.co/7qXqZODa","http://ow.ly/gft6q"
"281675931242885120","","","","","2012-12-20 08:22:29 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Ho?ete li danas udomiti velebitsku smreku? http://t.co/EbiugKRv #bozic","http://ow.ly/i/1gZ0k"
"281489890871500800","","","","","2012-12-19 20:03:14 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Sutra?nja sjednica Vlade: uskla?ivanje s pravnom ste?evinom #EU, Zakon o slu?bi OSRH, Zakon o zdravstvenom osiguranju http://t.co/8OwFIksb","http://ow.ly/gegxy"
"281485396276297728","","","","","2012-12-19 19:45:22 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Ministar Ranko Ostoji? za @mediaservishr: Objava #registarbranitelja nikome ne mo?e stvarati probleme. http://t.co/z2YoYnrr #politikahr","http://ow.ly/geH3v"
"281480756411383809","281479496627019777","140525541","","","2012-12-19 19:26:56 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@jackdamiels Registar je objavljen danas. Mo?e? ga prona?i na https://t.co/uP24PHr2","https://registar.branitelji.hr"
"281478730361208833","","","","","2012-12-19 19:18:53 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[PREZENTACIJA] Koje su pretpostavke trebale biti ostvarene kako bi #registarbranitelja mogao biti obavljen: http://t.co/JYaKgR06","http://ow.ly/geEjI"
"281470032595283969","","212141750","","","2012-12-19 18:44:19 +0000","<a href=""http://beta.twitlonger.com"" rel=""nofollow"">TwitLonger Beta</a>","@1hrvoje Iz Ministarstva branitelja javljaju kako je sustav takve odgovornosti i prije postojao, to?nije bio (cont) http://t.co/AmO8xthc","http://tl.gd/kdikvm"
"281469383887429632","281468620905799680","68980397","","","2012-12-19 18:41:45 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@anijazam Podatke za #registarbranitelja dostavljali su MUP i MORH. Upite mo?e? uputiti na pitanja@mup.hr i infor@morh.hr)"
"281468634843467777","","","","","2012-12-19 18:38:46 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[FOTO] Tvitera?i, jeste li danas pratili #registarbranitelja? I ministar je bacio oko :) #branitelji #politikahr http://t.co/G3iQbCxm","http://ow.ly/i/1gOH1"
"281460680635326464","","","","","2012-12-19 18:07:10 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[REGISTAR BRANITELJA] Dostupan na: https://t.co/uP24PHr2 #politikahr #registarbranitelja","https://registar.branitelji.hr"
"281454005740261376","","73828976","","","2012-12-19 17:40:38 +0000","<a href=""http://beta.twitlonger.com"" rel=""nofollow"">TwitLonger Beta</a>","@gogo_haerbe @evilworks69 Iz Ministarstva branitelja javljaju kako je sustav takve odgovornosti i prije (cont) http://t.co/8Ogff1CN","http://tl.gd/kdi8ig"
"281450346822393856","","","","","2012-12-19 17:26:06 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Koga kontaktirati u vezi nezakonitih statusa branitelja? Q&amp;A o #registarbranitelja mo?ete pro?itati na: http://t.co/oiRT2xNZ","http://ow.ly/geqjW"
"281438300445757440","","","","","2012-12-19 16:38:14 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[PREZENTACIJA] Ovogodi?nje aktivnosti Ministarstva #branitelji te ispunjene pretpostavke za objavu #registarbranitelja http://t.co/kaJmjmjM","http://ow.ly/gejO2"
"281430634415661056","","252122372","","","2012-12-19 16:07:46 +0000","<a href=""http://beta.twitlonger.com"" rel=""nofollow"">TwitLonger Beta</a>","@maybesnewstart Mjera stru?nog osposobljavanja bez zasnivanja radnog odnosa, iz Zakona o poticanju (cont) http://t.co/dUvIK3bG","http://tl.gd/kdhch4"
"281408250581233664","281406947054477314","53993927","","","2012-12-19 14:38:49 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@zgembec Tako je. Hvala ti."
"281407877716000768","281400019058323456","450861167","","","2012-12-19 14:37:21 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@fcelega @AntoNio_0708 Prezentacija: http://t.co/55ErUCGJ Infografika: http://t.co/KqIcvsqT","http://ow.ly/ge1T7","http://ow.ly/ge1Zn"
"281407120497324033","","","","","2012-12-19 14:34:20 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Ispred http://t.co/Qot9fVFG morate upisati https:// Vi?e: http://t.co/XTcvdyEm #registar #branitelji","http://registar.branitelji.hr","http://ow.ly/ge1DS"
"281406311185412096","281386128710463488","457969479","","","2012-12-19 14:31:07 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@ivanhrskanovic Molimo, javi se u ministarstvo ministarstvo@branitelji.hr"
"281403280976912384","281383653647478784","121698506","","","2012-12-19 14:19:05 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@danny_hr @barbaraslade To podatak koji poma?e razlikovati osobe istog imena. Za one koje smatra? da su la?ni, prijavljuje? DORH-u."
"281402316593184768","281377321586417664","157431002","","","2012-12-19 14:15:15 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@bsevo Prijaviti Min. pravosu?a ili DORH-u. Vi?e info na: http://t.co/XVnXWClV","http://ow.ly/gdYYH"
"281401641813553153","281375502126698496","902072821","","","2012-12-19 14:12:34 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@mornarka https://t.co/06dbfhsC Radi? @netokracija @majadr","https://registar.branitelji.hr/app/index.html"
"281401339739766785","281372857290854400","53993927","","","2012-12-19 14:11:22 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@zgembec ?ini se u redu? https://t.co/06dbfhsC Koji tebi problem javlja?","https://registar.branitelji.hr/app/index.html"
"281401231774195712","281374178689576961","125444182","","","2012-12-19 14:10:56 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@majadr Dostupan je na https://t.co/06dbfhsC Radi?","https://registar.branitelji.hr/app/index.html"
"281398495326380034","281369775861534720","221499182","","","2012-12-19 14:00:04 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@antonio_0708 Hvala na ideji :)"
"281398445418360832","281369563961102336","128247889","","","2012-12-19 13:59:52 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@fjuman Istina, povremeno nije dostupan, ali radi se na tome."
"281396493892608000","281369505404436481","371321769","","","2012-12-19 13:52:06 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@frankaoreb Prenijeli smo, hvala ti."
"281396263411396608","281354992558948353","61589019","","","2012-12-19 13:51:11 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@sanja1587 Bok, nam mo?e? napisati na koje to?no stipendije misli??"
"281377817487343616","","","","","2012-12-19 12:37:54 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","RT @netokracija: [OBJAVA] Kona?no objavljen Registar branitelja Domovinskog rata - kao web app! http://t.co/ykCMddo8","http://ow.ly/gdNAP"
"281376115388456961","","","","","2012-12-19 12:31:08 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[FOTO] Mati?: ""Ukoliko se utvrdi da je netko la?ni branitelj (nakon podnesene prijave DORH-u) bri?e ga se s popisa""  http://t.co/30GvOKCK","http://ow.ly/i/1gGKf"
"281371495584899072","","","","","2012-12-19 12:12:46 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[PREZENTACIJA] Koje su pretpostavke trebale biti ostvarene kako bi Ministarstvo #branitelji mogli objaviti Registar: http://t.co/Sz7niXW6","http://ow.ly/gdMCB"
"281368444505583616","","","","","2012-12-19 12:00:39 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[REGISTAR BRANITELJA] Od sad je dostupan na: http://t.co/Qot9fVFG  http://t.co/7SvEyUPN #politikahr","http://registar.branitelji.hr","http://ow.ly/i/1gGiY"
"281367052911013888","","","","","2012-12-19 11:55:07 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[FOTO] Ministar Mati? upravo je objavio svoj ratni put i time otvorio registar #branitelji! http://t.co/edlmvDu4","http://ow.ly/i/1gGeo"
"281364554691248128","","","","","2012-12-19 11:45:11 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[FOTO] Zapo?ela sve?anost objave registra #branitelji Sudjeluju ppVRH Pusi? i ministri Kotromanovi?, Ostoji?, Jovanovi? http://t.co/l4pcgoZC","http://ow.ly/i/1gG5d"
"281364309454499840","","","","","2012-12-19 11:44:13 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","U?IVO: Ministar Mati? predstavlja objavu #registar #branitelji Gledajte na: http://t.co/ivG1BGZG","http://ow.ly/gdKlW"
"281359144341082112","","","","","2012-12-19 11:23:42 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","[FOTO] Uskoro ?e ministar Mati? predstaviti registar #branitelji   http://t.co/xuWjPv7c","http://ow.ly/i/1gFOW"
"281355843579043840","","","","","2012-12-19 11:10:35 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","U?IVO: Objava Registra hrvatskih branitelja iz Domovinskog rata od 12:30 sati http://t.co/dN1AlMld","http://ow.ly/gdCbL"
"281343236243587072","","","","","2012-12-19 10:20:29 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Objavljen Godi?nji plan natje?aja i financiranja projekata i programa organizacija #civilnodrustvo u 2013. http://t.co/4tgIhSfg","http://ow.ly/gdzug"
"281339292570243072","281332018338488320","21810420","","","2012-12-19 10:04:49 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@panonski Nema, osim ako se ne radi o posebnom odobrenju. Ako je slu?aj specifi?an molimo da pita? na njihov mail Vi?e:http://t.co/ou5VDhpR","http://ow.ly/gdD3J"
"281336897043841024","","","","","2012-12-19 09:55:17 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","RT @profitiraj: Danas objava Registra hrvatskih branitelja http://t.co/qPsLIfat","http://lnkd.in/F5a49y"
"281336685642530816","281316447475625984","978107064","","","2012-12-19 09:54:27 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@mocvarnimoron ""O?ekujemo da svi ispune svoje obaveze kao ?to je Hrvatska ispunila svoje"" ZM o razgovoru s @JJansaSDS http://t.co/Kmxtkr9p","http://ow.ly/gdBbV"
"281334703552868352","","1006403220","","","2012-12-19 09:46:34 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","@maliveliki4 Prijaviti anonimno ili potpisano, Dr?avnom odvjetni?tvu ili Ministarstvu pravosu?a #branitelji"
